"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"eli manning","QB","NYG","2018","13","170","1","19","35","54.3%","4.9","20","65.2","1","3","","","","","","","","","","",""
"jameis winston","QB","TB","2018","13","249","2","20","30","66.7%","8.3","48","114.4","0","4","48","0","5","9.6","18","","","","","",""
"jared goff","QB","LAR","2018","13","207","1","17","33","51.5%","6.3","26","68.6","1","2","-2","0","2","-1.0","-1","","","","","",""
"jeff driskel","QB","CIN","2018","13","236","1","25","37","67.6%","6.4","30","82.7","1","4","3","0","3","1.0","5","","","","","",""
"josh allen 2","QB","BUF","2018","13","231","2","18","33","54.5%","7.0","38","71.7","2","2","135","0","9","15.0","28","","","","","",""
"josh mccown","QB","NYJ","2018","13","128","0","17","30","56.7%","4.3","20","53.2","1","2","3","0","1","3.0","3","","","","","",""
"josh rosen","QB","ARI","2018","13","149","0","11","26","42.3%","5.7","37","61.2","0","2","32","0","2","16.0","33","","","","","",""
"kirk cousins","QB","MIN","2018","13","201","1","32","44","72.7%","4.6","24","70.4","2","2","","","","","","","","","","",""
"lamar jackson","QB","BAL","2018","13","125","0","12","21","57.1%","6.0","21","74.5","0","2","75","1","17","4.4","16","","","","","",""
"marcus mariota","QB","TEN","2018","13","282","2","20","35","57.1%","8.1","55","90.4","1","3","43","0","4","10.8","27","","","","","",""
"mark sanchez","QB","WAS","2018","13","100","0","13","21","61.9%","4.8","20","53.7","1","2","8","0","1","8.0","8","","","","","",""
"matt ryan","QB","ATL","2018","13","131","1","16","26","61.5%","5.0","17","87.2","0","3","4","0","2","2.0","5","","","","","",""
"matthew stafford","QB","DET","2018","13","245","1","20","33","60.6%","7.4","39","81.0","1","4","2","0","1","2.0","2","","","","","",""
"nick mullens","QB","SF","2018","13","414","2","30","48","62.5%","8.6","75","95.3","1","3","1","0","2","0.5","1","","","","","",""
"patrick mahomes ii","QB","KC","2018","13","295","4","23","38","60.5%","7.8","38","120.0","0","0","52","0","9","5.8","28","","","","","",""
"philip rivers","QB","LAC","2018","13","299","2","26","36","72.2%","8.3","46","115.4","0","2","","","","","","","","","","",""
"robert griffin iii","QB","BAL","2018","13","21","0","2","4","50.0%","5.3","14","65.6","0","0","","","","","","","","","","",""
"russell wilson","QB","SEA","2018","13","185","4","11","17","64.7%","10.9","52","140.9","0","3","14","0","4","3.5","7","","","","","",""
"ryan tannehill","QB","MIA","2018","13","137","3","16","24","66.7%","5.7","18","103.6","1","3","-5","0","3","-1.7","-1","","","","","",""
"taylor heinicke","QB","CAR","2018","13","0","0","0","1","0.0%","0.0","0","39.6","0","0","","","","","","","","","","",""
"tom brady","QB","NE","2018","13","311","1","24","32","75.0%","9.7","42","102.5","1","0","5","0","2","2.5","5","","","","","",""
"aaron jones 2","RB","GB","2018","13","","","","","","","","","","","36","1","11","3.3","13","16","0","4","4","4.0","6"
"adrian peterson","RB","WAS","2018","13","","","","","","","","","","","98","1","9","10.9","90","","","","","",""
"alfred blue","RB","HOU","2018","13","","","","","","","","","","","54","0","13","4.2","17","","","","","",""
"alvin kamara","RB","NO","2018","13","","","","","","","","","","","36","0","11","3.3","7","36","0","8","11","4.5","8"
"austin ekeler","RB","LAC","2018","13","","","","","","","","","","","21","0","13","1.6","7","22","0","5","8","4.4","10"
"brandon bolden","RB","MIA","2018","13","","","","","","","","","","","10","0","1","10.0","10","","","","","",""
"carlos hyde","RB","JAX","2018","13","","","","","","","","","","","36","0","13","2.8","8","1","0","1","1","1.0","1"
"chase edmonds","RB","ARI","2018","13","","","","","","","","","","","53","2","5","10.6","29","13","0","2","2","6.5","8"
"chris carson","RB","SEA","2018","13","","","","","","","","","","","69","0","13","5.3","23","39","0","3","4","13.0","27"
"chris ivory","RB","BUF","2018","13","","","","","","","","","","","4","0","6","0.7","4","","","","","",""
"chris thompson","RB","WAS","2018","13","","","","","","","","","","","3","0","3","1.0","7","18","0","3","5","6.0","9"
"christian mccaffrey","RB","CAR","2018","13","","","","","","","","","","","106","0","10","10.6","53","55","1","9","10","6.1","15"
"corey clement","RB","PHI","2018","13","","","","","","","","","","","27","0","5","5.4","11","47","0","3","3","15.7","23"
"dalvin cook","RB","MIN","2018","13","","","","","","","","","","","84","0","9","9.3","32","22","0","8","10","2.8","5"
"damien williams","RB","KC","2018","13","","","","","","","","","","","38","0","5","7.6","17","7","0","2","2","3.5","6"
"darren sproles","RB","PHI","2018","13","","","","","","","","","","","22","1","4","5.5","14","","","","","",""
"david johnson 2","RB","ARI","2018","13","","","","","","","","","","","69","0","20","3.5","13","3","0","1","2","3.0","3"
"deandre washington","RB","OAK","2018","13","","","","","","","","","","","7","0","3","2.3","7","","","","","",""
"derrick henry","RB","TEN","2018","13","","","","","","","","","","","40","1","10","4.0","12","5","0","2","2","2.5","4"
"devontae booker","RB","DEN","2018","13","","","","","","","","","","","4","0","1","4.0","4","38","0","2","2","19.0","30"
"dion lewis","RB","TEN","2018","13","","","","","","","","","","","36","0","6","6.0","11","-2","0","2","3","-1.0","2"
"dontrell hilliard","RB","CLE","2018","13","","","","","","","","","","","","","","","","40","0","4","4","10.0","23"
"doug martin","RB","OAK","2018","13","","","","","","","","","","","61","1","18","3.4","17","6","0","2","2","3.0","4"
"duke johnson","RB","CLE","2018","13","","","","","","","","","","","","","","","","12","0","2","3","6.0","7"
"elijah mcguire","RB","NYJ","2018","13","","","","","","","","","","","19","0","6","3.2","7","-4","0","1","2","-4.0","-4"
"ezekiel elliott","RB","DAL","2018","13","","","","","","","","","","","75","0","23","3.3","21","60","1","6","6","10.0","16"
"frank gore","RB","MIA","2018","13","","","","","","","","","","","21","0","8","2.6","8","10","0","1","1","10.0","10"
"giovani bernard","RB","CIN","2018","13","","","","","","","","","","","14","0","5","2.8","4","32","0","6","8","5.3","16"
"gus edwards","RB","BAL","2018","13","","","","","","","","","","","82","0","21","3.9","9","","","","","",""
"isaiah crowell","RB","NYJ","2018","13","","","","","","","","","","","98","0","21","4.7","27","9","0","4","5","2.3","7"
"ito smith","RB","ATL","2018","13","","","","","","","","","","","22","0","7","3.1","11","0","0","1","1","0.0","0"
"jamaal williams","RB","GB","2018","13","","","","","","","","","","","13","0","7","1.9","4","14","0","4","4","3.5","10"
"james conner","RB","PIT","2018","13","","","","","","","","","","","60","2","15","4.0","20","14","0","3","4","4.7","10"
"james white","RB","NE","2018","13","","","","","","","","","","","26","0","6","4.3","12","92","0","7","9","13.1","42"
"jaylen samuels","RB","PIT","2018","13","","","","","","","","","","","5","0","2","2.5","4","20","1","3","3","6.7","10"
"jd mckissic","RB","SEA","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"jeff wilson","RB","SF","2018","13","","","","","","","","","","","61","0","15","4.1","11","73","0","8","9","9.1","24"
"joe mixon","RB","CIN","2018","13","","","","","","","","","","","82","0","12","6.8","23","13","0","2","2","6.5","9"
"jordan howard","RB","CHI","2018","13","","","","","","","","","","","76","0","16","4.8","25","4","0","1","1","4.0","4"
"jordan wilkins","RB","IND","2018","13","","","","","","","","","","","","","","","","0","0","1","1","0.0","0"
"josh adams","RB","PHI","2018","13","","","","","","","","","","","85","0","20","4.3","18","","","","","",""
"justin jackson 2","RB","LAC","2018","13","","","","","","","","","","","63","1","8","7.9","18","19","0","1","1","19.0","19"
"kalen ballage","RB","MIA","2018","13","","","","","","","","","","","3","0","4","0.8","8","","","","","",""
"kenjon barner","RB","CAR","2018","13","","","","","","","","","","","0","0","0","-","0","","","","","",""
"kenneth dixon","RB","BAL","2018","13","","","","","","","","","","","37","0","8","4.6","13","6","0","1","1","6.0","6"
"kenyan drake","RB","MIA","2018","13","","","","","","","","","","","31","0","7","4.4","20","13","1","2","4","6.5","10"
"kyle juszczyk","RB","SF","2018","13","","","","","","","","","","","","","","","","20","0","3","3","6.7","7"
"lamar miller","RB","HOU","2018","13","","","","","","","","","","","103","0","19","5.4","32","12","0","1","1","12.0","12"
"latavius murray","RB","MIN","2018","13","","","","","","","","","","","11","0","4","2.8","5","3","0","2","2","1.5","2"
"legarrette blount","RB","DET","2018","13","","","","","","","","","","","61","0","16","3.8","24","0","0","0","1","-","0"
"lesean mccoy","RB","BUF","2018","13","","","","","","","","","","","52","0","15","3.5","18","12","0","4","4","3.0","11"
"malcolm brown","RB","LAR","2018","13","","","","","","","","","","","8","0","2","4.0","7","","","","","",""
"marcus murphy","RB","BUF","2018","13","","","","","","","","","","","7","0","1","7.0","7","","","","","",""
"mark ingram","RB","NO","2018","13","","","","","","","","","","","27","0","7","3.9","13","1","0","2","3","0.5","1"
"mark walton","RB","CIN","2018","13","","","","","","","","","","","10","0","1","10.0","10","","","","","",""
"marlon mack","RB","IND","2018","13","","","","","","","","","","","27","0","8","3.4","7","6","0","1","1","6.0","6"
"matt breida","RB","SF","2018","13","","","","","","","","","","","6","0","5","1.2","3","51","0","3","3","17.0","26"
"mike davis 3","RB","SEA","2018","13","","","","","","","","","","","10","0","4","2.5","7","","","","","",""
"nick chubb","RB","CLE","2018","13","","","","","","","","","","","31","1","9","3.4","11","41","0","3","3","13.7","24"
"nyheim hines","RB","IND","2018","13","","","","","","","","","","","5","0","4","1.3","3","50","0","9","9","5.6","11"
"peyton barber","RB","TB","2018","13","","","","","","","","","","","45","1","16","2.8","17","0","0","0","1","-","0"
"phillip lindsay","RB","DEN","2018","13","","","","","","","","","","","157","2","19","8.3","65","2","0","1","1","2.0","2"
"rashaad penny","RB","SEA","2018","13","","","","","","","","","","","65","1","7","9.3","20","","","","","",""
"rex burkhead","RB","NE","2018","13","","","","","","","","","","","20","0","7","2.9","10","21","0","2","2","10.5","15"
"rod smith 3","RB","DAL","2018","13","","","","","","","","","","","2","0","3","0.7","2","","","","","",""
"ronald jones ii","RB","TB","2018","13","","","","","","","","","","","2","0","4","0.5","3","","","","","",""
"royce freeman","RB","DEN","2018","13","","","","","","","","","","","48","0","12","4.0","10","","","","","",""
"saquon barkley","RB","NYG","2018","13","","","","","","","","","","","125","0","24","5.2","29","21","0","3","4","7.0","17"
"sony michel","RB","NE","2018","13","","","","","","","","","","","63","0","17","3.7","8","7","0","1","1","7.0","7"
"spencer ware","RB","KC","2018","13","","","","","","","","","","","47","1","14","3.4","17","5","0","1","1","5.0","5"
"taquan mizzell","RB","CHI","2018","13","","","","","","","","","","","7","0","3","2.3","4","16","0","2","2","8.0","9"
"tarik cohen","RB","CHI","2018","13","1","1","1","1","100.0%","1.0","1","118.8","0","0","30","0","8","3.8","11","156","0","12","14","13.0","46"
"tevin coleman","RB","ATL","2018","13","","","","","","","","","","","8","0","6","1.3","8","3","0","1","3","3.0","3"
"theo riddick","RB","DET","2018","13","","","","","","","","","","","32","0","8","4.0","11","26","0","3","4","8.7","12"
"tj logan","RB","ARI","2018","13","","","","","","","","","","","5","0","1","5.0","5","","","","","",""
"tj yeldon","RB","JAX","2018","13","","","","","","","","","","","16","0","8","2.0","4","49","0","7","8","7.0","15"
"todd gurley","RB","LAR","2018","13","","","","","","","","","","","132","2","23","5.7","36","33","0","3","5","11.0","19"
"trenton cannon","RB","NYJ","2018","13","","","","","","","","","","","18","0","4","4.5","8","7","0","1","1","7.0","7"
"ty montgomery","RB","BAL","2018","13","","","","","","","","","","","13","0","3","4.3","7","42","0","5","7","8.4","14"
"wayne gallman","RB","NYG","2018","13","","","","","","","","","","","16","0","5","3.2","9","-2","0","1","2","-2.0","-2"
"zach zenner","RB","DET","2018","13","","","","","","","","","","","7","0","1","7.0","7","","","","","",""
"adam shaheen","TE","CHI","2018","13","","","","","","","","","","","","","","","","5","1","2","2","2.5","3"
"alan cross","TE","TB","2018","13","","","","","","","","","","","","","","","","3","0","1","1","3.0","3"
"anthony firkser","TE","TEN","2018","13","","","","","","","","","","","","","","","","42","1","3","3","14.0","25"
"antonio gates","TE","LAC","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"austin hooper","TE","ATL","2018","13","","","","","","","","","","","","","","","","44","1","5","5","8.8","17"
"ben braunecker","TE","CHI","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"blake jarwin","TE","DAL","2018","13","","","","","","","","","","","","","","","","12","0","1","1","12.0","12"
"cameron brate","TE","TB","2018","13","","","","","","","","","","","","","","","","36","0","3","6","12.0","18"
"charles clay","TE","BUF","2018","13","","","","","","","","","","","","","","","","9","0","1","2","9.0","9"
"christopher herndon","TE","NYJ","2018","13","","","","","","","","","","","","","","","","31","0","2","6","15.5","20"
"cj uzomah","TE","CIN","2018","13","","","","","","","","","","","","","","","","33","0","5","6","6.6","20"
"dallas goedert","TE","PHI","2018","13","","","","","","","","","","","","","","","","0","0","0","3","-","0"
"dalton schultz","TE","DAL","2018","13","","","","","","","","","","","","","","","","7","0","1","2","7.0","7"
"david njoku","TE","CLE","2018","13","","","","","","","","","","","","","","","","8","0","3","6","2.7","9"
"demetrius harris","TE","KC","2018","13","","","","","","","","","","","","","","","","39","1","3","6","13.0","16"
"eric ebron","TE","IND","2018","13","","","","","","","","","","","-9","0","1","-9.0","-9","81","0","10","16","8.1","20"
"erik swoope","TE","IND","2018","13","","","","","","","","","","","","","","","","4","0","1","1","4.0","4"
"george kittle","TE","SF","2018","13","","","","","","","","","","","","","","","","70","0","6","9","11.7","28"
"gerald everett","TE","LAR","2018","13","","","","","","","","","","","","","","","","7","0","1","3","7.0","7"
"greg olsen","TE","CAR","2018","13","","","","","","","","","","","","","","","","13","0","1","1","13.0","13"
"ian thomas","TE","CAR","2018","13","","","","","","","","","","","","","","","","46","0","5","5","9.2","20"
"james oshaughnessy","TE","JAX","2018","13","","","","","","","","","","","","","","","","19","0","2","2","9.5","14"
"jared cook","TE","OAK","2018","13","","","","","","","","","","","","","","","","100","1","7","8","14.3","29"
"jesse james 2","TE","PIT","2018","13","","","","","","","","","","","","","","","","7","0","1","3","7.0","7"
"jimmy graham","TE","GB","2018","13","","","","","","","","","","","","","","","","50","0","8","11","6.3","10"
"jonnu smith","TE","TEN","2018","13","","","","","","","","","","","","","","","","29","0","2","3","14.5","18"
"jordan akins","TE","HOU","2018","13","","","","","","","","","","","","","","","","13","0","1","1","13.0","13"
"jordan franks","TE","CIN","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"jordan leggett","TE","NYJ","2018","13","","","","","","","","","","","","","","","","18","0","2","2","9.0","10"
"jordan reed","TE","WAS","2018","13","","","","","","","","","","","","","","","","21","0","4","5","5.3","7"
"jordan thomas","TE","HOU","2018","13","","","","","","","","","","","","","","","","32","1","3","3","10.7","15"
"kyle rudolph","TE","MIN","2018","13","","","","","","","","","","","","","","","","38","0","3","3","12.7","23"
"lee smith","TE","OAK","2018","13","","","","","","","","","","","","","","","","1","1","1","1","1.0","1"
"levine toilolo","TE","DET","2018","13","","","","","","","","","","","","","","","","90","0","4","6","22.5","39"
"luke willson","TE","DET","2018","13","","","","","","","","","","","","","","","","8","0","1","2","8.0","8"
"mark andrews","TE","BAL","2018","13","","","","","","","","","","","","","","","","47","0","3","3","15.7","21"
"matt lacosse","TE","DEN","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"matt lengel","TE","CIN","2018","13","","","","","","","","","","","","","","","","9","0","1","2","9.0","9"
"mycole pruitt","TE","TEN","2018","13","","","","","","","","","","","","","","","","4","0","1","1","4.0","4"
"nick oleary","TE","MIA","2018","13","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"nick vannett","TE","SEA","2018","13","","","","","","","","","","","","","","","","4","0","1","1","4.0","4"
"rhett ellison","TE","NYG","2018","13","","","","","","","","","","","","","","","","42","0","4","6","10.5","15"
"ricky seals jones","TE","ARI","2018","13","","","","","","","","","","","","","","","","10","0","1","3","10.0","10"
"rob gronkowski","TE","NE","2018","13","","","","","","","","","","","","","","","","26","0","3","4","8.7","15"
"robert tonyan jr","TE","GB","2018","13","","","","","","","","","","","","","","","","5","0","1","1","5.0","5"
"ryan griffin","TE","HOU","2018","13","","","","","","","","","","","","","","","","12","0","1","1","12.0","12"
"scott simonson","TE","NYG","2018","13","","","","","","","","","","","","","","","","25","0","2","3","12.5","15"
"seth devalve","TE","CLE","2018","13","","","","","","","","","","","","","","","","19","0","1","2","19.0","19"
"travis kelce","TE","KC","2018","13","","","","","","","","","","","","","","","","168","2","12","13","14.0","28"
"trey burton","TE","CHI","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"tyler higbee","TE","LAR","2018","13","","","","","","","","","","","","","","","","19","0","2","4","9.5","16"
"vance mcdonald","TE","PIT","2018","13","","","","","","","","","","","","","","","","28","0","4","7","7.0","10"
"vernon davis","TE","WAS","2018","13","","","","","","","","","","","","","","","","15","0","2","2","7.5","9"
"zach ertz","TE","PHI","2018","13","","","","","","","","","","","","","","","","83","0","9","10","9.2","20"
"adam humphries","WR","TB","2018","13","","","","","","","","","","","","","","","","61","1","7","9","8.7","13"
"adam thielen","WR","MIN","2018","13","","","","","","","","","","","","","","","","28","1","5","10","5.6","9"
"aj green","WR","CIN","2018","13","","","","","","","","","","","","","","","","7","0","1","1","7.0","7"
"aldrick robinson","WR","MIN","2018","13","","","","","","","","","","","","","","","","37","0","5","9","7.4","10"
"alex erickson","WR","CIN","2018","13","","","","","","","","","","","0","0","1","0.0","0","2","0","1","1","2.0","2"
"allen robinson","WR","CHI","2018","13","","","","","","","","","","","","","","","","79","0","5","9","15.8","30"
"alshon jeffery","WR","PHI","2018","13","","","","","","","","","","","","","","","","31","0","3","5","10.3","16"
"amari cooper","WR","DAL","2018","13","","","","","","","","","","","","","","","","76","0","8","8","9.5","19"
"andre roberts","WR","NYJ","2018","13","","","","","","","","","","","18","0","1","18.0","18","10","0","1","1","10.0","10"
"anthony miller 3","WR","CHI","2018","13","","","","","","","","","","","","","","","","1","1","1","2","1.0","1"
"antonio brown","WR","PIT","2018","13","","","","","","","","","","","","","","","","154","1","10","13","15.4","46"
"antonio callaway","WR","CLE","2018","13","","","","","","","","","","","","","","","","84","0","3","6","28.0","71"
"bennie fowler","WR","NYG","2018","13","","","","","","","","","","","","","","","","11","0","1","2","11.0","11"
"brandin cooks","WR","LAR","2018","13","","","","","","","","","","","","","","","","62","0","4","6","15.5","26"
"breshad perriman","WR","CLE","2018","13","","","","","","","","","","","","","","","","26","0","2","2","13.0","19"
"brice butler","WR","MIA","2018","13","","","","","","","","","","","","","","","","25","0","4","4","6.3","14"
"bruce ellington","WR","DET","2018","13","0","0","0","1","0.0%","0.0","0","39.6","0","0","","","","","","35","0","7","10","5.0","10"
"calvin ridley","WR","ATL","2018","13","","","","","","","","","","","","","","","","22","0","3","5","7.3","10"
"cameron batson","WR","TEN","2018","13","","","","","","","","","","","","","","","","7","0","1","2","7.0","7"
"chris conley","WR","KC","2018","13","","","","","","","","","","","","","","","","25","1","3","7","8.3","18"
"chris godwin","WR","TB","2018","13","","","","","","","","","","","","","","","","101","1","5","6","20.2","48"
"chris hogan","WR","NE","2018","13","","","","","","","","","","","","","","","","20","0","2","2","10.0","18"
"christian kirk","WR","ARI","2018","13","","","","","","","","","","","23","0","1","23.0","23","54","0","3","8","18.0","37"
"cody core","WR","CIN","2018","13","","","","","","","","","","","","","","","","30","1","1","4","30.0","30"
"cole beasley","WR","DAL","2018","13","","","","","","","","","","","","","","","","9","0","2","3","4.5","5"
"cordarrelle patterson","WR","NE","2018","13","","","","","","","","","","","6","0","1","6.0","6","53","0","2","2","26.5","29"
"corey davis","WR","TEN","2018","13","","","","","","","","","","","12","0","1","12.0","12","42","1","3","7","14.0","22"
"courtland sutton","WR","DEN","2018","13","","","","","","","","","","","","","","","","85","1","4","7","21.3","30"
"curtis samuel","WR","CAR","2018","13","","","","","","","","","","","8","0","1","8.0","8","88","0","6","11","14.7","31"
"damion ratley","WR","CLE","2018","13","","","","","","","","","","","","","","","","2","0","1","1","2.0","2"
"dan arnold","WR","NO","2018","13","","","","","","","","","","","","","","","","20","0","2","2","10.0","15"
"dante pettis","WR","SF","2018","13","","","","","","","","","","","-2","0","1","-2.0","-2","129","2","5","7","25.8","75"
"darius jennings","WR","TEN","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"darrius heyward bey","WR","PIT","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"davante adams","WR","GB","2018","13","","","","","","","","","","","","","","","","93","1","8","13","11.6","19"
"david moore","WR","SEA","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"deandre carter","WR","HOU","2018","13","","","","","","","","","","","","","","","","32","0","6","6","5.3","11"
"deandre hopkins","WR","HOU","2018","13","","","","","","","","","","","","","","","","91","0","7","12","13.0","29"
"dede westbrook","WR","JAX","2018","13","","","","","","","","","","","-1","0","1","-1.0","-1","25","0","3","5","8.3","23"
"demarcus robinson","WR","KC","2018","13","","","","","","","","","","","","","","","","38","0","1","1","38.0","38"
"demaryius thomas","WR","HOU","2018","13","","","","","","","","","","","","","","","","32","0","3","5","10.7","15"
"deonte thompson","WR","BUF","2018","13","","","","","","","","","","","","","","","","12","0","1","1","12.0","12"
"devante parker","WR","MIA","2018","13","","","","","","","","","","","","","","","","43","1","4","7","10.8","18"
"devin funchess","WR","CAR","2018","13","","","","","","","","","","","","","","","","10","1","1","3","10.0","10"
"dj moore 2","WR","CAR","2018","13","","","","","","","","","","","21","0","2","10.5","13","44","0","4","8","11.0","16"
"donte moncrief","WR","JAX","2018","13","","","","","","","","","","","","","","","","40","0","3","4","13.3","18"
"dontrelle inman","WR","IND","2018","13","","","","","","","","","","","","","","","","14","0","2","6","7.0","8"
"doug baldwin","WR","SEA","2018","13","","","","","","","","","","","","","","","","22","1","2","4","11.0","21"
"dwayne harris","WR","OAK","2018","13","","","","","","","","","","","","","","","","9","0","1","1","9.0","9"
"emmanuel sanders","WR","DEN","2018","13","","","","","","","","","","","","","","","","19","0","4","6","4.8","14"
"equanimeous st brown","WR","GB","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"gehrig dieter","WR","KC","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"golden tate","WR","PHI","2018","13","","","","","","","","","","","","","","","","85","1","7","7","12.1","32"
"isaiah ford","WR","MIA","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"isaiah mckenzie","WR","BUF","2018","13","","","","","","","","","","","","","","","","46","0","4","4","11.5","23"
"jake kumerow","WR","GB","2018","13","","","","","","","","","","","","","","","","11","0","1","2","11.0","11"
"jalen richard","WR","OAK","2018","13","","","","","","","","","","","95","0","6","15.8","30","31","0","3","4","10.3","15"
"jamison crowder","WR","WAS","2018","13","","","","","","","","","","","-5","0","1","-5.0","-5","36","0","4","4","9.0","11"
"jarius wright","WR","CAR","2018","13","","","","","","","","","","","","","","","","44","0","2","3","22.0","33"
"jaron brown","WR","SEA","2018","13","","","","","","","","","","","","","","","","67","2","3","3","22.3","45"
"jarvis landry","WR","CLE","2018","13","","","","","","","","","","","","","","","","103","0","6","9","17.2","28"
"john brown","WR","BAL","2018","13","","","","","","","","","","","","","","","","0","0","0","4","-","0"
"john ross","WR","CIN","2018","13","","","","","","","","","","","2","0","1","2.0","2","13","0","2","3","6.5","11"
"jordan matthews","WR","PHI","2018","13","","","","","","","","","","","","","","","","4","1","1","2","4.0","4"
"jordy nelson","WR","OAK","2018","13","","","","","","","","","","","","","","","","97","0","10","11","9.7","24"
"josh bellamy","WR","CHI","2018","13","","","","","","","","","","","","","","","","8","0","1","1","8.0","8"
"josh doctson","WR","WAS","2018","13","","","","","","","","","","","","","","","","51","0","3","5","17.0","32"
"josh gordon","WR","NE","2018","13","","","","","","","","","","","","","","","","58","1","3","3","19.3","24"
"josh reynolds","WR","LAR","2018","13","","","","","","","","","","","","","","","","19","0","2","5","9.5","14"
"juju smith schuster","WR","PIT","2018","13","","","","","","","","","","","","","","","","49","0","6","9","8.2","16"
"julian edelman","WR","NE","2018","13","","","","","","","","","","","35","0","2","17.5","20","25","0","3","8","8.3","13"
"julio jones","WR","ATL","2018","13","","","","","","","","","","","","","","","","18","0","2","8","9.0","9"
"justin hunter","WR","PIT","2018","13","","","","","","","","","","","","","","","","0","0","0","3","-","0"
"justin watson 2","WR","TB","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"keelan cole","WR","JAX","2018","13","","","","","","","","","","","","","","","","16","0","2","2","8.0","11"
"keenan allen","WR","LAC","2018","13","","","","","","","","","","","","","","","","148","1","14","19","10.6","21"
"keith kirkwood","WR","NO","2018","13","","","","","","","","","","","","","","","","30","1","1","3","30.0","30"
"kelvin benjamin","WR","BUF","2018","13","","","","","","","","","","","","","","","","20","0","2","4","10.0","15"
"kendrick bourne","WR","SF","2018","13","","","","","","","","","","","","","","","","60","0","4","7","15.0","33"
"kenny golladay","WR","DET","2018","13","","","","","","","","","","","","","","","","50","0","3","8","16.7","24"
"kenny stills","WR","MIA","2018","13","","","","","","","","","","","","","","","","37","1","4","6","9.3","13"
"laquon treadwell","WR","MIN","2018","13","","","","","","","","","","","","","","","","13","0","2","2","6.5","9"
"larry fitzgerald","WR","ARI","2018","13","","","","","","","","","","","","","","","","48","0","3","6","16.0","32"
"malik turner","WR","SEA","2018","13","","","","","","","","","","","","","","","","1","0","1","1","1.0","1"
"marcell ateman","WR","OAK","2018","13","","","","","","","","","","","","","","","","16","1","2","4","8.0","9"
"marquez valdes scantling","WR","GB","2018","13","","","","","","","","","","","29","0","2","14.5","21","19","0","2","7","9.5","11"
"maurice harris","WR","WAS","2018","13","","","","","","","","","","","","","","","","0","0","0","1","-","0"
